Train29,"U.S. stocks declined for the third time in four days as health care companies took center stage on Tuesday. Drugmakers fell after President Donald Trump said he wants to bring drug prices down. Insurers rose and hospital companies dropped after Republicans in Congress introduced a bill intended to replace the 2010 Affordable Care Act. The Standard & Poor's 500 index fell 6.92 points, or 0.3 percent, to 2,368.39. The Dow Jones industrial average slid 29.58 points, or 0.1 percent, to 20,924.76. The Nasdaq composite gave up 15.25 points, or 0.3 percent, to 5,833.93. The Russell 2000 index of small-company stocks shed 9.37 points, or 0.7 percent, to 1,374.88. The S&P 500 is down 14.73 points, or 0.6 percent. The Dow is down 80.95 points, or 0.4 percent. The Nasdaq is down 36.82 points, or 0.6 percent. The Russell 2000 is down 19.25 points, or 1.4 percent. The S&P 500 is up 129.56 points, or 5.8 percent. The Dow is up 1,162.16 points, or 5.9 percent. The Nasdaq is up 450.81 points, or 8.4 percent. The Russell 2000 is up 17.75 points, or 1.3 percent.",Negative
Train30,"Millennials in Asia-Pacific are the most willing age group to justify ""unethical behavior"" in the workplace, according to an annual fraud report released on Tuesday. The online survey conducted by global consulting firm EY's Fraud Investigation and Dispute Services on about 1,700 employees from large companies across Asia-Pacific, said that young working adults of the region are more likely to condone dishonest methods in order to ""win and retain business."" The report titled, ""EY Asia-Pacific Fraud Survey 2017"", found that 38 percent of millennials or Generation-Y employees (defined as those aged 25 to 34 years old) would, if necessary, resort to ""cash payments"" to get ahead, compared to 28 percent of all respondents. Forty-two percent of working millennials would also ""extend the monthly reporting period to meet financial targets"", higher than 31 percent of all others surveyed. But the results do not mean that millennials are most likely to engage in fraudulent behavior. Millennials were found to be the age group least willing to work for an unethical employer, with 4-in-5 Generation-Y respondents indicating that they would seek another job should their current firm be embroiled in a fraud scandal. A key reason for the disparity is that company policies on ethical behavior often are adhered to by millennials when explained clearly without a lot of jargon. ""Clearly the message is not getting through,"" Chris Fordham, APAC leader of the fraud unit, said on CNBC's Squawk Box, citing the lack of simplicity and consistency in policies. ""The employees don't understand it; they want to act compliantly, but they're struggling to understand the policies which are too full of jargon."" But millennials are not alone in finding compliance efforts by companies to be a ball of confusion. Fordham said that while 93 percent of respondents felt that a robust compliance structure was key in deciding on an employer, 85 percent of them do not understand the policies in place, calling it ""a wake up call for businesses."" Although more compliance policies and processes have been put in place over the past three years, the expanding investment in corporate compliance has not paid off, with an alarming 69 percent of respondents saying they have concerns about company misconduct. He called for an overhaul in attitude towards tackling this lack of ethical conduct, ""management needs to invest time and effort now to ensure that the level of understanding from the manuals is increasing if they want to ensure sustainability of their workforce,"" such as through creating simple and specific policies. Correction: This article was updated to correct the name of EY's Fraud Investigation and Dispute Services.",Negative
Train31,"Check-in information boards are displayed at Heathrow Terminal 5 in London, Britain May 29, 2017.British Airways (BA) said it would take steps to ensure there was no repeat of a computer system failure that stranded 75,000 passengers over a holiday weekend and turned into a public relations disaster. BA had been forced to cancel all its flights from Heathrow, Europe's busiest airport, and Gatwick on Saturday after a power supply problem disrupted its operations worldwide and also hit its call centers and website. The airline was returning to normal on Monday, planning to run more than 95 percent of flights from London Heathrow and Gatwick, with only a handful of short-haul flights canceled. BA Chief Executive Alex Cruz said the root of the problem, which also affected passengers trying to fly into Britain, had been a power surge on Saturday morning which hit BA's flight, baggage and communication systems. It was so strong it also rendered the back-up systems ineffective, he said. ""Once the disruption is over, we will carry out an exhaustive investigation into what caused this incident, and take measures to ensure it never happens again,"" Cruz said. Over the weekend, some stranded passengers curled up under blankets on the floor or slumped on luggage trolleys, images that played prominently online and in newspapers. ""Apologizes all well and good but not enough. BA has lost another loyal customer #disgraceful,"" tweeted Tom Callway, who had been due to fly to Budapest. The company was left counting the cost of the disruption, both in terms of a one-off impact to its profit and the longer term damage to its reputation. Spanish-listed shares of parent company IAG , which also owns carriers Iberia, Aer Lingus and Vueling, dropped 2.8 percent on Monday after the outage. The London-listed shares did not trade because of a public holiday. Flight compensation website Flightright.com said that with around 800 flights canceled at Gatwick and Heathrow on Saturday and Sunday, BA was looking at having to pay around 61 million euros ($68 million) in compensation under EU rules. That does not include the cost of reimbursing customers for hotel stays. BA would fully honor its compensation obligations, Cruz said. Of the 75,000 passengers who missed out on flights, around two-thirds would have been flown to their destinations by the end of Monday, he added. BA has been cutting costs to respond to competition on short-haul routes from Ryanair and easyJet and recently faced criticism for starting to charge passengers for their in-flight snacks. Ireland's Ryanair was quick to seize on the marketing opportunity, tweeting ""Should have flown Ryanair"" with a picture of the 'Computer says no' sketch from the TV series ""Little Britain"" to poke fun at BA. Ryanair said it had seen a spike in bookings over the weekend but gave no further details. The GMB union said that BA's IT systems had shortcomings after they made a number of staff redundant and shifted their work to India in 2016. ""This could have all been avoided. BA in 2016 made hundreds of dedicated and loyal IT staff redundant and outsourced the work to India,"" Mick Rix, GMB National Officer for Aviation, said. ""They've all been local issues around a local data center, which has been managed and fixed by local resources,"" he told Sky News. Several passengers complained about a lack of information from BA staff at the airport. Others said their luggage had been lost. The airline said it was working to get reunite passengers with their luggage after many items were left at Heathrow over the weekend, although staff on Twitter warned this ""could take some time"". While other airlines have been hit by computer problems, the scale and length of BA's troubles were unusual. Delta Air Lines Inc canceled thousands of flights and delayed many others last August after an outage hit its computer systems. Last month, Germany's Lufthansa and Air France suffered a global system outage which briefly prevented them from boarding passengers.",Negative
Train32,"The Federal Aviation Administration is seeking a $435,000 penalty against United Airlines, saying the carrier failed to inspect a repair job before putting a plane back into service. The FAA said Tuesday that United mechanics replaced a fuel pump pressure switch on a Boeing 787 in 2014, and the plane was used on 23 flights before the required inspection was performed. The FAA said United used the plane on two flights after being told the inspection had been skipped. Airlines can appeal proposed penalties. A spokesman for Chicago-based United says the airline took action after identifying the issue and is working with the FAA to review the matter.",Negative
Train33,"Tim Hortons to buyback and cancel 1.2 million shares in deal with third-party . Tim Hortons Inc. (TSX:THI.TO - News) said Monday that it will buyback and cancel up to 1.2 million of its shares under a deal with an arm's length third-party. Financial terms of the deal were not immediately available, but the coffee shop chain said that the price would be negotiated with the seller and would be at a discount to the prevailing market price. Tim Hortons shares were down 15 cents at $52.84 on the Toronto Stock Exchange on Monday.The company said the shares would be counted towards the nearly 13.7 million shares that it is entitled to repurchase for cancellation under its share repurchase program. Tim Hortons has roughly 157.6 million shares outstanding.",Negative
Train34,"Black Diamond Group Limited (""Black Diamond"" or the ""Company"") (TSX:BDI.TO - News), a leading provider of remote workforce accommodations, modular space solutions and oilfield services products in North America, announced today it has cancelled a contract for a previously announced 264-person remote accommodation facility north of Fort Nelson, British Columbia under its Black Diamond Dene Limited Partnership. In accordance with the contract terms, a $2.8 million cancellation penalty has been paid to Black Diamond. The cancellation was due to reasons specific to the project and Black Diamond has subsequently allocated all of the effected assets to current and pending projects in the Company's Camps division. The cancellation penalty was recognized as revenue in Q4 2011.",Negative
Train35,"Gigamon (GIMO) stock popped Monday after Reuters reported the company has hired Goldman Sachs to explore strategic options a few weeks after activist investor Elliott Management took a large stake in the maker of communications-network appliances and security gear. Gigamon stock jumped 12% to 43.99 in the stock market today. Elliott Management in May disclosed that it had built a 15.3% stake in the Santa Clara, Calif.-based company. Gigamon could draw interest from Hewlett Packard Enterprise (HPE), F5 Networks (FFIV) as well as private equity firms such as Thoma Bravo, according to Reuters. Gigamon's communications-network appliances analyze data traffic. The developments prompted Needham & Co. to hike its price target to 50 from 34. IBD'S TAKE: Gigamon was a member of the IBD 50 list of top-performing stocks in mid-2016. Gigamon stock plunged in late November on disappointing earnings and outlook. The IBD 50 now includes tech stocks such as Lumentum Holdings, Veeva Systems, and Lam Research. ""We think the odds have significantly increased that Gigamon could be acquired,"" said Alex Henderson, a Needham analyst in a report. ""We think a fair value is in the 50 to 55 range."" Henderson went on to say: ""We think Cisco Systems (CSCO), Juniper Networks (JNPR), F5, HPE, Palo Alto Networks (PANW), Fortinet (FTNT), Riverbed, and a number of private investors are likely to be among the names that would be interested in Gigamon."" Gigamon competitors include Cisco, Ixia and NetScout (NTCT). ",Negative
Train36,"Surprisingly, you can't buy a new Tesla (TSLA) , on Cars.com  (CARS) which is now a publicly traded company. ""I think we're an ideal home for [Tesla] to start being disruptive in their marketing strategies,"" said Cars.com CEO Alex Vetter in an interview with TheStreet. ""We skew one of the most affluent, younger audiences across the web."" While Vetter wouldn't say if his company was in touch with Tesla specifically, he said Tesla is a company he wants on his platform. ""I think a lot of our luxury shoppers want to compare and contrast Tesla to the other alternatives,"" he said. Cars.com was spun-off from Tegna and officially listed as a public company on the New York Stock Exchange on June 1. The stock is up roughly 7% since then.",Negative
Train37,"A floor trader monitors share prices during afternoon trading at the Hong Kong Stock Exchange in Hong Kong, China September 26, 2016. Asian shares crept up on Monday as Wall Street gathered momentum into a busy week of earnings with more than 100 major companies due to report, while the dollar was again hobbled by a lack of progress on U.S. fiscal stimulus. E-mini futures for the S&P 500 were barely changed and spread betters pointed to a steady start for the major European bourses. MSCI's broadest index of Asia-Pacific shares outside Japan inched up 0.4 percent, with Taiwan leading the pack by adding 0.9 percent. Japan's Nikkei rose 0.2 percent in the wake of a firmer finish on Wall Street. Japanese Prime Minister Shinzo Abe meets U.S. President Donald Trump on Feb. 10 and 11, with trade and currencies likely to be on the agenda. A private survey out of China showed activity in the services sector remained strong in January as companies reported a solid increase in orders, though the pace of growth eased. Local markets seemed unimpressed and Shanghai stocks were barely changed. Dealers are still absorbing Friday's surprise move by China's central bank to raise short-term interest rates and whether its attempts to reduce leverage in the system this year will dampen growth. While the rate increases were modest, they suggested Beijing was intent on both containing capital outflows and reining in risks to the financial system created by years of debt-fuelled stimulus. It was the first move in the repo rate since October 2015. ""This change is ground-breaking and suggests that the central bank will change onshore rates more frequently,"" wrote analysts at ANZ in a note. ""The bottom line is to prevent a cash crunch amidst deleveraging and deflating financial bubbles in certain sectors."" On Wall Street, banks had ended Friday strongly as President Donald Trump moved to roll back regulations intended to prevent a repeat of the global financial crisis. JP Morgan Chase shares closed up 3.1 percent and helped push the S&P bank index up 2.6 percent. The Dow rose 0.94 percent, while the S&P 500 gained 0.73 percent and the Nasdaq 0.54 percent. Friday's payrolls data also showed U.S. jobs jumped more than expected in January as construction firms and retailers ramped up hiring, but wages growth still slowed. ""All in all a very mixed payroll report, with the breakdown tending to validate the latest Fed message of a gradual tightening and no need to rush into a hike at the next meeting,"" said Deutsche Bank's global head of forex Alan Ruskin. ""This data plays to the idea that there may be an extended gestation period both for easier U.S. fiscal policy and tighter monetary policy."" Fed fund futures show only a slim chance of a hike in March and a Reuters poll of primary dealers found none expected a move before the second quarter. That cautious outlook kept the dollar softer on the yen at 112.52 yen, having lost 2.3 percent last week in its worst weekly performance since late July. The euro was a fraction firmer at $1.0775 while the dollar dipped against a basket of currencies to 95.763. In the commodities market, spot gold was 0.3 percent higher around $1,223.00 an ounce. Oil prices edged up after the United States imposed sanctions on some Iranian individuals and entities, days after the White House rebuked Tehran for a ballistic missile test. U.S. crude futures added 17 cents to $54.00 per barrel, while Brent gained 18 cents to $56.99 a barrel having rallied 2 percent last week.",Negative
Train38,"A woman tries on a gold bracelet at a jewellery showroom in the eastern Indian city of Siliguri November 4, 2009. Gold prices edged up on Monday, gaining for a third day, on technical buying and a weaker dollar after mixed U.S. jobs data late last week muted expectations for near-term interest rate hikes. Spot gold had gained 0.3 percent to $1,222.95 per ounce by 0555 GMT. U.S. gold futures rose 0.4 percent to $1,225.45 per ounce. U.S. job growth surged more than expected in January as construction firms and retailers ramped up hiring, but wages barely rose, handing the administration under President Donald Trump both a head start and a challenge as it seeks to boost the economy. The Dollar Index was down 0.1 percent at 99.736. ""Gold is pointing to push higher from all fronts on charts,"" said Brian Lan, managing director at gold dealer GoldSilver Central in Singapore, adding that the metal may test $1,230 per ounce. Spot gold may rise towards resistance at $1,249 per ounce, as it has managed to stand above resistance at $1,219, according to Reuters technical analyst Wang Tao. Wall Street's top banks expect just two rate hikes from the Federal Reserve this year and see only a modest risk to the U.S. central bank being pressed into a more aggressive pace of monetary policy tightening. ""It's unlikely there will be a rate hike in March as there is too much political unrest in the United States. At least in the first half of the year, gold should do quite well,"" Lan said. Gold is highly sensitive to rising U.S. rates, which increase the opportunity cost of holding non-yielding bullion while boosting the dollar, in which it is priced. Investor interest in gold was underscored by U.S. Commodity Futures Trading Commission (CFTC) data on Friday that showed speculators increased their net long position in COMEX gold contracts to the highest in eight weeks in the week to Jan. 31. Gold and silver would continue to move higher in February, largely on account of the continued weakness in the dollar, coupled with geopolitical developments having to do with both Iran and Ukraine, INTL FCStone analyst Edward Meir said. ""The (U.S.) standoff with Iran is the most problematic, since if tensions continued to escalate, it is quite possible that one side of the other could pull out of the nuclear accords, in which case we could see an immediate spike in gold."" A Revolutionary Guards commander said Iran would use its missiles if its security is under threat, as the elite force defied new U.S. sanctions on its missile programme by holding a military exercise on Saturday. Spot silver on Monday rose 0.4 percent to $17.53 an ounce. Platinum prices were up 0.2 percent at $1,005.70, while palladium rose 1.6 percent to $757.95.",Negative
Train39,"Is your portfolio prepared for the next drop? Don't believe everything you see. In theory, the buy-and-hold approach is the surest way to make your retirement dreams come true. The market goes up over time. Always has, always will. Of course, it’s not really that simple, and Clarity Financial economist Lance Roberts revisited the oft-overlooked risks of that approach in his latest post for the Real Investment Daily blog. He focused on one chart, in particular, that he says has been floating around cyberspace in various forms over the last few months. It’s meant to minimize the impact of bear markets, to make them appear “harmless” and “relatively small.” With the S&P 500 (^GSPC) and the Dow (^DJI) continuing their push into uncharted territory, it’s not hard to understand the need for some reassurances for investors who are growing increasingly skittish about the potential dying of the bull. As you can see, this chart should help soothe the nerves: But, as Roberts points out, it’s deceptive. And worse, dangerous. In fact, you absolutely must worry about corrections, he warns. “Let’s look at this realistically,” Roberts wrote. “The average American faces a real dilemma heading into retirement. Unfortunately, individuals only have a finite investing time horizon until they retire. Therefore, as opposed to studies discussing ‘long-term investing’ without defining what the ‘long term’ actually is – it is ‘TIME’ that we should be focusing on.” Investors, for the most part, don’t really start focusing on retirement savings until their mid-40s, after putting the slog of young adulthood behind them. “This leaves most individuals with just 20 to 25 productive work years before retirement age to achieve investment goals,” he said. “This is where the problem is. There are periods in history, where returns over a 20-year period have been close to zero or even negative.” The chart uses percentage returns, which he says are “extremely deceptive.” Essentially, if an index goes from 1,000 to 8,000, that’s a 700% return. Then, if it corrects 50%, who cares? But that kind of hit cuts your gains to just 300%. “Then,” he says, “the problem now becomes the issue of having to regain those 4,000 lost points just to break even.” Roberts posted this inflation-adjusted chart as a much more accurate depiction of market behavior. The table on the right shows how there have been several periods where gains have been entirely, or almost entirely, erased during a reversal. “Before sticking your head in the sand, and ignoring market risk based on an article touting ‘long-term investing always wins,’ ask yourself who really benefits?” Roberts said. “This time is ‘not different.’ If the last two bear markets haven’t taught you this by now, I am not sure what will. Maybe the third time will be the charm.” Shawn Langlois is an editor and writer for MarketWatch in Los Angeles.",Negative
Train40,"Anthony Levandowski, former Uber engineer accused in a trade secrets suit involving files he purportedly purloined from Alphabet's self-driving car unit Waymo has been fired San Francisco (AFP) - Uber on Tuesday confirmed that it has fired an engineer accused in a trade secrets suit involving files he purportedly purloined from Alphabet's self-driving car unit Waymo. The firing of Anthony Levandowski came just ahead of a date set by a judge for Uber to return files taken from Waymo. Levandowski missed a company deadline for assisting with an internal investigation related to the litigation, according to an Uber spokesperson who asked not to be named. The case stems from a lawsuit filed in February by Waymo, formerly known as the Google self-driving car unit, which claimed former manager Levandowski took a trove of technical data with him when he left to launch a competing venture that went on to become Otto and was later acquired by Uber. San Francisco-based Uber said it pressed Levandowski for months to help with the investigation, and did not want to wait until the matter made its way through the courts to decide whether to let him go. In mid-May, US District Court Judge William Alsup issued a partial injunction that fell short of the complete shutdown of Uber's self-driving car efforts that Alphabet lawyers had requested. ""Waymo has supplied a compelling record that Levandowski pilfered over 14,000 files from Waymo, and that Uber knew or should have known as much when it brought him on board,"" Alsup said in his order. Waymo's lawsuit contends that Levandowski in December 2015 downloaded files from a highly confidential design server to a laptop and took the data with him to the startup. The judge ordered Uber to do everything in its power to prevent information taken from Waymo from being used at the on-demand ride company and to return all copies to Waymo, or the court, by the end of May. Under the order, Levandowski was barred from being involved at Uber with anything to do with LiDAR, an object-sensing technology used to help self-driving cars ""see,"" which is at the heart of the suit. Waymo argued in the lawsuit that a ""calculated theft"" of its technology netted Otto a buyout of more than $500 million and enabled Uber to revive a stalled self-driving car program. Uber acquired commercial transport-focused Otto late last year as the company pressed ahead with its pursuit of self-driving technology. Levandowski, a co-founder of Otto, headed Uber's efforts to develop self-driving technology for personal driving, delivery and trucking.",Negative
Train41," Tesco Corp. (TESO) on Tuesday reported a loss of $13.7 million in its first quarter. The Houston-based company said it had a loss of 29 cents per share. Losses, adjusted for one-time gains and costs, came to 28 cents per share. The results surpassed Wall Street expectations. The average estimate of six analysts surveyed by Zacks Investment Research was for a loss of 29 cents per share. The drilling technology developer posted revenue of $36.7 million in the period, also beating Street forecasts. Four analysts surveyed by Zacks expected $35.5 million. Tesco shares have decreased 25 percent since the beginning of the year. The stock has declined 27 percent in the last 12 months. ",Negative
Train42,"An Indian court suspended on Tuesday a government ban on the trade of cattle for slaughter, a lawyer involved in the case said, giving some relief to Muslim-dominated beef and leather industries that employ millions of poor workers. The Madurai bench of the Madras High Court suspended for four weeks the order that prohibited animal markets from trading cattle, including buffalo, for slaughter, lawyer S. Selvagomathy told Reuters. The suspension by the court in southern India was effective countrywide, said Selvagomathy, who petitioned the court. Government officials were not immediately available for comment. In a setback for meat and leather industries dominated by Muslims, Prime Minister Narendra Modi's government had decreed that animal markets could only trade cattle for agricultural purposes, such as plowing and dairy production. The ban threatens $4 billion in annual beef exports and millions of jobs. ""I filed the petition because I thought the ban undermined basic rights such as the right to profession,"" Selvagomathy said by telephone from southern India. Abdul Faheem Qureshi, head of the Muslim All India Jamiatul Quresh Action Committee that supports meat sellers, welcomed the decision by the court in southern India and said his organization would seek a suspension from India's highest court.",Negative
Train43,"Drew Angerer | Getty Images. Mary Meeker's internet report suggests online ad market now a duopoly, while Microsoft's Skype unit has joined Facebook in aping Snapchat features. Snap's (NYSE: SNAP) challenges are mounting as a growing number of rivals attack its core business — and Wall Street is beginning to take it seriously. Stock analysts who cover the company now see Snap posting wider losses for this year and next than they expected three months ago, the latest data from Yahoo Finance shows. Most recently, JPMorgan cut its 2017 price target on Snap to $18 from $20 on Monday. What's more, the company's shares slid in last week — even as the broader market for tech stocks rose — after an influential internet report released Wednesday showed just how big a challenge Snap faces in the online ad market. If Snap can't innovate fast enough to stay ahead of Facebook (NASDAQ: FB) and other much-larger rivals, the company may find itself trying to generate growth out of an ever-smaller slice of the digital ad pie. Taken together, the latest news on the company suggests that investors who are betting on Snap shares will see more of the bumpy ride that's followed its early March IPO. The shares, which closed Friday at just over $21 a share, have traded as high as $29.44 and as low as $17.59. It was at $20.68 on Monday morning. The risks in owning Snap shares aren't news to anyone who read it's pre-IPO financial documents. The owner of Snapchat has never come close to making a profit and said plainly that it ""may never achieve or maintain profitability."" The stock will also be under more pressure this summer as the lockup on roughly three-quarters of its shares expires in late July. But a look at the average estimate of analysts shows that Wall Street is expecting even deeper losses now than at the time of Snap's IPO. As of late Friday, the company was expected to lose 57 cents a share this year, a much wider than the loss of 44 cents expected in early March, and worse than the 51 cent loss seen just 30 days ago. The trend is the same for Snap's 2018 losses, which are now forecast at 34 cents a share, or about a third wider than the 26 cents projected three months ago. And those numbers exclude the costs of stock-based compensation, which continue to be significant at the company. In the first quarter, for example, those charges were $2 billion, or 13 times revenue of $150 million, driven higher by the company's IPO. Meanwhile, Snap shares have been slipping even while the Nasdaq composite index climbed to new highs. The drop came after Mary Meeker, the former Wall Street analyst who now tracks the web for the marquee venture capital firm Kleiner Perkins, released her annual internet trends report on Wednesday. According to Meeker, Facebook and Alphabet's Google (NASDAQ: GOOGL) captured 85 percent of the growth in online ad revenue last year. That suggests online advertising is fast becoming a duopoly that will leave little room for smaller rivals like Snap. Snapchat is seen capturing less than 1 percent of online ad revenue this year, according to the research firm eMarketer. ",Negative
Train44,"As investors move to secular stocks like Amazon (NASDAQ: AMZN) in the wake of White House unrest , Jim Cramer wanted to flag that the e-commerce giant's shares grazing $1,000 could be bad news. ""This temporary crossing of the $1,000 barrier is something that's psychologically what I could call, I have to admit, a red flag,"" the "" Mad Money "" host said of the stock's move on Tuesday. Cramer recalled a group of popular stocks in the 1970s called the Nifty Fifty that rallied well past their fundamentals and later erased their gains, leaving many investors bitter with the market. ""This 'Nifty Fifty' concept went hand-in-hand with a blue-chip, buy-and-hold philosophy that said you didn't need to touch these stocks as they would just keep going higher,"" he said. And while the group, which included Coca-Cola (NYSE: KO) and IBM (NYSE: IBM), did not cause a full-blown crash, its ""death by a thousand cuts"" effect left a lot of people unwilling to invest in the market at all. But investors are now turning to stocks like Amazon's, which seem like they will grow regardless of whether President Donald Trump's economic agenda is fulfilled or not. Cramer argued that lower corporate taxes would not move the needle much for Amazon, since the company does not need to make more money right away to continue its global expansion. Bringing back cash from overseas, otherwise known as repatriation, would likely not interest the e-commerce giant either because of its focus on growing international operations. And deregulation does not affect the not-very-regulated Amazon, though Trump's hardliner stance on some of the United States' trading partners, like Germany , could bring tariffs on some goods, which could cause the company to lose money. ""In short, Amazon is a stock that performs better than a lot of others when it seems like Trump is incapable of getting anything done, and we just need to adjust to the status quo of slow growth with two interest rate hikes from the Fed , including one possibly coming next month,"" Cramer said. But the ""Mad Money"" host finds Amazon's status here to be problematic, mostly because of the way investors view the stock's brief blips over the $1,000 share price. The stocks of Amazon and fellow tech giant and Google parent Alphabet (NASDAQ: GOOGL) have run up 33 percent and 25 percent, respectively, since 2017 began. And while Amazon's ability to build its audience and be a go-to cloud provider for other companies and Alphabet's hidden value in its self-driving car arm, Waymo, are promising, Cramer says the companies need to execute to really be deserving of their recent gains. So, with Washington policy at a standstill, Cramer sees two ways this market can go. ""The first is that we begin a long, hot summer of wall-hitting, where one after another of these frantically thriving momentum stocks just goes full stop and starts building giant heads-and-shoulders patterns before tearing lower,"" the ""Mad Money"" host said. The second is that other stocks join the rally, broadening the upward trend and suggesting that it has some staying power. ""We aren't there yet. We can't make a judgment, and who knows what will happen if the bears are wrong and the president actually gets his way on some tax reform, any tax reform,"" Cramer said. ""But the bottom line is that we need to be cognizant that a few big capitalization Nasdaq stocks are leading this parade and it really doesn't feel like [there are] enough followers yet to make us more comfortable.",Negative
Train45,"Shares of Coca-Cola Co. KO, -1.02% slumped 0.9% and PepsiCo Inc.'s stock PEP, -0.55% dropped 0.4% in morning trade Wednesday, after the non-alcoholic beverage giants were downgraded at BMO Capital, due primarily because of valuation. Coke's stock was the leading decliner in the Dow Jones Industrial Average DJIA, +0.18% Analyst Amit Sharma cut his ratings on the companies to market perform from outperform, saying ""it's difficult to argue for meaningful multiple expansion from current levels, particularly given that earnings growth is unlikely to significantly accelerate in the next 12-18 months."" Coke's stock closed Tuesday 1.9% below its April 4, 2016 record close of $46.89, while Pepsi's stock closed 0.3% below its May 30, 2017 record of $118.01. Sharma doesn't expect the stocks to sell off, however, as he believes an investor focus on ""safety"" and the reversal of the ""Trump trade"" that had boosted economically sensitive sectors after the election, could continue to support current elevated valuations for the consumer staples sector heavyweights. Separately, Sharma upgraded rivals Dr. Pepper Snapple Group Inc. DPS, +1.31% and Cott Corp. COT, +4.29% to outperform from market perform, citing ""depressed"" valuation and ""more attractive"" earnings growth potential. The SPDR Consumer Staples Select Sector ETF XLP, -0.03% has run up 10.5% year to date, while the S&P 500 SPX, +0.16% has gained 8.7%",Negative
Train46,"Tesla’s stock has surged 30% since the start of the year, largely on excitement about the upcoming launch of its Model 3, the $35,000 electric car that represents Tesla’s first foray into the mass market. But one analyst wrote in a note on Tuesday that investors may be overlooking other weaknesses: notably, Tesla’s higher-priced Model S and Model X don’t appear to be selling all that well. “While Model 3 remains the sizzle in the stock for now, our longer-term bias remains more negative given that Model X demand continues to show up soft (greater than 30% of future profit), Model S deliveries appear to be down year over year for three of the past four quarters, and Model 3 production ramp remains fraught with risk,” wrote Pacific Crest analyst Brad Erickson. Erickson said his team has checked with 20 U.S. sales centers and those conversations lead him to believe that the company’s first quarter sales are tracking in line or slightly below expectations. He’s seen evidence that the company is coaxing new buyers with discounts. Salespeople are “striking a late-in-the-quarter ‘everything must go’ tone, particularly regarding inventory models,” he wrote. While the Model 3 gets all the buzz, the S and X are expected to drive more than half of the company’s automotive gross profit over the longer term, Erickson calculates. Tesla also faces competition for the Model 3 from General Motors, which has already started delivering its Chevy Bolt, an electric car with a similar battery range and price as the Model 3. Erickson expects Tesla’s stock to trade in “the low $200s.” It was changing hands around $277 on Tuesday. ",Negative
Train47,"Shares of General Electric (GE) have dropped nearly 14% so far this year, putting it near (though not at) the bottom of the Dow Jones Industrial Average. Yet despite GE's weakness, the Industrial Select Sector SPDR ETF (XLI) has gained 6.8% in 2017, just a tad below the S&P 500's 7.8% rise. Oppenheimer technical analyst Ari Wald takes stock of the Industrial ETF's strength despite GE's weakness: As a result, Wald recommends buying General Dynamics (GD) and Raytheon (RTN) in Aerospace & Defense, and Caterpillar (CAT) and Deere (DE) in Machinery. Shares of General Electric have dropped 0.7% to $27.25 at 11:16 a.m. today, while General Dynamics has dipped 0.1% to $201.99 at 11:13 a.m. today, while Raytheon has declined 0.4% to $162.70, Caterpillar has ticked up 0.1% to $105.74, and Deere is off 0.7% at $121.92. The Industrial Select Sector SPDR ETF has dipped 0.1% to $67.31, while the iShares U.S. Aerospace & Defense ETF has fallen 0.5% to $156.86.",Negative
Train48,"Drugmakers Pfizer and India-based Biocon are calling off an agreement to sell Biocon's insulin and the generic version of several insulin products.The companies say the individual priorities of their so-called biosimilars businesses made them decide to move forward independently.Biosimilars are medicines similar to biologic drugs but not identical in the way generic drugs are copies of brand-name pills. Biologic drugs are complex, injected drugs manufactured from living cells, rather than by mixing chemical compounds together and turning them into pills.Pfizer said in 2010 it would pay an initial $200 million to Biocon for the right to sell several insulin products used to treat diabetes. It also agreed to pay Biocon as much as $150 million more in milestone payments.Shares of Pfizer, the world's largest drugmaker, are up 6 cents to $21.60 in premarket trading.",Negative
Train49,General Motors (GM) delivered a beat on both its top and bottom lines for the fourth quarter. Revenue jumped 11% driven by strong sales in the US and China. GM also said it expects earnings per share to be flat to slightly higher this year from 2016 and lifted global car sales estimates for the next four years. Michael Kors (KORS) shares fell to a 52-week low. The handbag and apparel maker reported a bigger-than-expected decline in same-store sales during its holiday quarter due to weak demand in North America and Europe. The company also warned of weaker-than-expected sales and profit for the current quarter and the year. Gap (GPS) raised its profit outlook for the fourth quarter after reporting better-than-expected sales for the holiday shopping period. This comes as sales improved at its Gap and Old Navy stores following a difficult year for the clothing chain. Disney (DIS) is scheduled to report quarterly results after the close of trading today. Analysts are looking for the entertainment giant to earn $1.50 a share for its fiscal first quarter. That’s a decline of 8% from the same period a year ago. Revenue is estimated to increase slightly to $15.27 billion. Disney’s iconic sports cable channel ESPN will be closely scrutinized as investors look for any sign of a rebound in subscriber growth.,Negative
